outlet,date,headline,url
NDTV,01/01/24,"ABB India's Growth To Be Driven By Broad-Based Segments, Says Country MD",https://www.ndtvprofit.com/business/abb-indias-growth-to-be-driven-by-broad-based-segments-says-country-md
NDTV,01/01/24,"Nagpur Man Pays Rs 500 For Rajma Chawal And Coke At Airport, Calls It ''Daylight Robbery''",https://www.ndtv.com/offbeat/nagpur-man-pays-rs-500-for-rajma-chawal-and-coke-at-airport-calls-it-daylight-robbery-4780154
NDTV,01/01/24,"800km रेंज देने वाली Xiaomi SU7 इलेक्ट्रिक सेडान पहुंची स्‍टोर्स में, डिलिवरी कब होगी शुरू? जानें",https://hindi.gadgets360.com/electric-vehicle/xiaomi-su7-electric-sedan-reached-stores-in-china-when-will-the-delivery-start-know-news-4780155
NDTV,01/01/24,"Strong Earthquake Hits Northwestern Japan, Destroying Homes",https://www.ndtvprofit.com/world/japan-issues-tsunami-warning-after-strong-earthquake-hits
NDTV,01/01/24,CBSE To Begin Annual Pre-Exam Psychological Counselling Today,https://www.ndtv.com/education/cbse-boards-2024-cbse-to-begin-annual-pre-exam-psychological-counselling-today-4780182
NDTV,01/01/24,"Maharashtra Man Arrested For Raping, Thrashing 14-Year-Old Daughter: Cops",https://www.ndtv.com/india-news/maharashtra-man-arrested-for-raping-thrashing-14-year-old-daughter-cops-4780185
NDTV,01/01/24,"IPO in 2023: बीते साल 59 में से 54 आईपीओ ने दिया 45% रिटर्न, जानें किस शेयर ने कराई मोटी कमाई",https://ndtv.in/india/ipo-market-in-2023-as-55-of-59-ipo-street-debutants-beat-benchmark-sensex-know-top-most-gained-ipos-on-listing-day-in-2023-4780191
NDTV,01/01/24,"Redmi Note 13 Series Price in India Leaked Ahead of January 4 Launch; Colours, Storage Options Tipped",https://www.gadgets360.com/mobiles/news/redmi-note-13-5g-pro-plus-series-india-price-colour-options-configurations-launch-4780192
NDTV,01/01/24,"साल 2024 के पहले दिन साउथ ने कर दिया हल्लाबोल, एक साथ रिलीज किए इतनी फिल्मों के फर्स्ट लुक",https://ndtv.in/bollywood/devara-to-bramayugam-released-first-looks-of-so-many-films-simultaneously-on-2024-new-year-4780193
NDTV,01/01/24,"""Even Pakistan..."": Steve Waugh Wants ICC, India To Step In As South Africa, Other Teams Ignore Test Format",https://sports.ndtv.com/cricket/icc-india-must-step-in-australia-great-blasts-south-africa-for-naming-weak-test-squad-vs-new-zealand-namedrops-pakistan-4780195
NDTV,01/01/24,"""कोहली-रोहित नहीं बल्कि.."" सुनील गावस्कर ने इस भारतीय खिलाड़ी को चुना साल 2023 का 'ब्रेकआउट परफ़ॉर्मर'",https://sports.ndtv.com/hindi/cricket/not-virat-kohli-or-rohit-sharma-sunil-gavaskar-picks-breakout-performer-for-india-in-2023-4780200
NDTV,01/01/24,"Japan Tsunami: जापान में जोरदार भूकंप के बाद उठीं सुनामी की लहरें, स्थानीय लोगों को तटों से दूर रहने को कहा गया",https://ndtv.in/india/tsunami-live-updates-japan-7-5-earthquake-locals-told-to-evacuate-4780201
NDTV,01/01/24,"Bihar Gang Offered Rs 13 Lakh To Men For Impregnating Women, 8 Arrested",https://www.ndtv.com/india-news/job-scam-busted-in-bihar-for-offering-rs-13-lakh-to-impregnate-women-4780202
NDTV,01/01/24,"UPSSSC लेखपाल भर्ती का रिजल्ट घोषित, 7,897 कैंडिडेट्स सफल, डायरेक्ट लिंक से करें चेक",https://ndtv.in/jobs/upsssc-lekhpal-recruitment-result-declared-7-897-candidates-selected-check-from-direct-link-4780203
NDTV,01/01/24,"करण के चैट शो कॉफी विद करण 8 में पहुंची कपूर सिस्टर्स, जाह्नवी ने पहाड़िया के साथ रिलेशनशिप पर लगाई मुहर",https://mpcg.ndtv.in/entertainment/new-year-2024-kapoor-sisters-reached-in-koffee-with-karan-8-janhvi-confarmed-relationship-with-shikhar-4780206
NDTV,01/01/24,"सिंह राशि वालों को नए साल के पहले सप्ताह में लगी रहेंगी समस्याएं, हेल्थ का रखना पड़ेगा का खास ख्याल",https://ndtv.in/faith/weekly-leo-zodiac-2024-4780233
NDTV,01/01/24,Why ISRO Wants To Study Black Holes? Scientist Explains,https://www.ndtv.com/science/xposat-why-isro-wants-to-study-black-holes-scientist-explains-4780237
NDTV,01/01/24,"Over 33,000 Households In Japan Without Power After Powerful Earthquakes",https://www.ndtv.com/world-news/over-33-000-households-in-japan-without-power-after-powerful-earthquakes-4780238
NDTV,01/01/24,"7.5 तीव्रता के भूकंप से हिला जापान, VIDEO देख सिहर जाएंगे आप",https://ndtv.in/world-news/japan-shaken-by-7-5-magnitude-earthquake-tsunami-waves-hit-4780269
NDTV,01/01/24,"7 Houses With 80 Rooms Destroyed In Massive Shimla Fire, 9 Families Homeless",https://www.ndtv.com/india-news/7-houses-with-80-rooms-destroyed-in-shimla-fire-9-families-homeless-4780272
NDTV,01/01/24,"Senior Punjab Cop, An Arjuna Awardee Weightlifter, Found Dead In Canal",https://www.ndtv.com/india-news/senior-punjab-cop-an-arjuna-awardee-weightlifter-found-dead-in-canal-4780274
NDTV,01/01/24,21 Earthquakes Over Magnitude 4.0 Hit Japan In 90 Minutes,https://www.ndtv.com/world-news/japan-earthquake-japan-tsunami-21-earthquakes-over-magnitude-4-0-hit-japan-in-90-minutes-4780275
NDTV,01/01/24,"""As Successful As Pat Cummins' 2023"": Ex India Opener's New Year Wish Is Unique To The Core",https://sports.ndtv.com/cricket/as-successful-as-pat-cummins-2023-ex-india-openers-new-year-wish-is-unique-to-the-core-4780276
NDTV,01/01/24,"जैसलमेर में BSF को मृत मिला पाकिस्तान से आया प्रशिक्षित बाज, पंख और पंजों में लगा था ऐंटिना",https://rajasthan.ndtv.in/rajasthan-news/bsf-found-a-trained-eagle-from-pakistan-dead-in-jaisalmer-with-antennae-attached-to-its-wings-and-claws-4780284
NDTV,01/01/24,"भारत में कोरोना वायरस संक्रमण के 636 नए मामले, उपचाराधीन मरीजों की संख्या बढ़कर 4,394 हुई",https://ndtv.in/india/the-number-of-patients-undergoing-treatment-for-corona-virus-infection-in-india-increased-to-4-394-4780314
NDTV,01/01/24,"नए साल में तेज रफ्तार का कहर, नीमच-सीहोर में दो अलग-अलग हादसों में चार की मौत, तीन घायल",https://mpcg.ndtv.in/madhya-pradesh-news/high-speed-wreaks-havoc-in-the-new-year-in-madhya-pradesh-four-killed-three-injured-in-two-separate-accidents-in-neemuch-sehore-4780315
NDTV,01/01/24,Dunki Box Office Collection: Shah Rukh Khan's Movie Earns Rs 12 Crore On December 31,https://www.ndtvprofit.com/trending/dunki-box-office-collection-shah-rukh-khans-movie-earns-rs-12-crore-on-december-31-npc
NDTV,01/01/24,"रात को सोने से पहले नारियल तेल में ये चीज मिक्स करके कर लें फेस मसाज, रातों-रात गायब हो जाएंगी झुर्रियां और फाइन लाइन्स",https://ndtv.in/health/best-face-massage-oil-for-anti-aging-jhuriyan-door-karne-ke-liye-facial-massage-to-get-rid-of-wrinkles-4780318
NDTV,01/01/24,"व्यक्ति की ये 5 आदतें शरीर को बना देती हैं समय से पहले बूढ़ा, आज से ही बंद कर दीजिए ये काम",https://ndtv.in/lifestyle/5-habits-that-make-you-look-old-bad-habits-for-health-4780321
NDTV,01/01/24,"Reliance Power To Sell 1,200 MW Hydropower Project To THDC India For Rs 128 Crore",https://www.ndtvprofit.com/business/reliance-power-to-sell-1200-mw-hydropower-project-to-thdc-india-for-rs-128-crore
NDTV,01/01/24,End of the Era of Greeting Cards: सोशल मीडिया की थपेड़ों में गुम हुआ भावनाओं का ज्वार,https://rajasthan.ndtv.in/rajasthan-news/greeting-cards-a-wave-of-emotions-lost-in-the-ravages-of-time-4780324
NDTV,01/01/24,"Toyota Kirloskar Motor Sales Up 45% At 2,33,346 Units In 2023",https://www.ndtvprofit.com/business/toyota-kirloskar-motor-sales-up-45-at-233346-units-in-2023
NDTV,01/01/24,Forget Weight Loss! Here Are 5 Health Resolutions You Can Actually Keep,https://www.ndtv.com/health/forget-weight-loss-here-are-5-health-resolutions-you-can-actually-keep-4780360
NDTV,01/01/24,"""We Will Try To Break Australia's Unbeaten Run Soon"": Deepti Sharma",https://sports.ndtv.com/cricket/we-will-try-to-break-australias-unbeaten-run-soon-deepti-sharma-4780361
NDTV,01/01/24,"196 Cases Of Covid Sub-Variant JN.1 Detected In India So Far, Odisha Joins List",https://www.ndtv.com/india-news/196-cases-of-covid-sub-variant-jn-1-detected-in-india-odisha-joins-list-4780364
NDTV,01/01/24,"जापान में 7.5 तीव्रता का शक्तिशाली भूकंप, सुनामी के अलर्ट के बीच लोगों को ऊंची जगहों पर जाने का कहा",https://mpcg.ndtv.in/world/powerful-earthquake-of-7-5-magnitude-in-japan-waves-5-meters-high-expected-4780368
NDTV,01/01/24,"साल 2024 के पहले ही दिन बुरी तरह हिला जापान, सोशल मीडिया पर लोगों के जहन में उभरी 2011 वाली तबाही",https://ndtv.in/zara-hatke/tsunami-in-japan-after-strong-earthquake-danger-from-russia-to-north-korea-watch-social-media-reaction-4780369
NDTV,01/01/24,Rakul Preet Singh And Jackky Bhagnani To Get Married In February 2024: Reports,https://www.ndtv.com/entertainment/rakul-preet-singh-and-jackky-bhagnani-to-get-married-in-february-2024-reports-4780370
NDTV,01/01/24,"वाहन कंपनियों ने दिसंबर के बिक्री आंकड़े किए जारी, एमजी मोटर इंडिया और बजाज ऑटो टॉप पर",https://ndtv.in/india/december-auto-sales-2023-from-m-m-to-bajaj-auto-sales-surge-maruti-suzuki-sales-decline-4780372
NDTV,01/01/24,"14 साल बाद साथ निभाना साथिया की एक्ट्रेस को देख पहचान नहीं पाए फैन्स, बोले- गोपी बहू भी मॉडर्न बन गई",https://ndtv.in/bollywood/saath-nibhaana-saathiya-actress-gia-manek-transformation-fans-failed-to-recognize-gopi-bahu-photo-viral-4780373
NDTV,01/01/24,S Suresh Kumar Takes Charge As Chairman DVC,https://www.ndtvprofit.com/business/s-suresh-kumar-takes-charge-as-chairman-dvc
NDTV,01/01/24,"""No Torn Jeans, Skirts"": Mandatory Dress Code For Puri's Jagannath Temple",https://www.ndtv.com/india-news/puri-jagannath-temple-makes-dress-code-mandatory-for-devotees-4780399
NDTV,01/01/24,Coal Sector Achieves 10.9% Growth Among Eight Core Industries In November,https://www.ndtvprofit.com/business/coal-sector-achieves-109-growth-among-eight-core-industries-in-november
NDTV,01/01/24,Gujarat Dairy Sector Booming As 36 Lakh Farmers Get Rs 200 Crore From GCMMF Daily: Officials,https://www.ndtvprofit.com/business/gujarat-dairy-sector-booming-as-36-lakh-farmers-get-rs-200-crore-from-gcmmf-daily-officials
NDTV,01/01/24,ATF Price Cut By 4%; Commercial LPG Rate Reduced Marginally By Rs 1.5 Per Cylinder,https://www.ndtvprofit.com/business/atf-price-cut-by-4-commercial-lpg-rate-reduced-marginally-by-rs-15-per-cylinder
NDTV,01/01/24,"Poco X6 5G और Poco X6 Pro 5G के डिजाइन का खुलासा! कैसा होगा फोन, देखें",https://hindi.gadgets360.com/mobiles/poco-x6-pro-5g-x6-5g-m6-pro-renders-leaked-design-color-options-features-specifications-revealed-news-4780407
NDTV,01/01/24,New Year 2024: नए साल में Negativity दूर करने के लिए अपनाएं ये 5 वास्तु टिप्स,https://mpcg.ndtv.in/lifestyle/do-these-measures-to-remove-negativity-in-the-new-year-the-year-will-be-good-4780410
NDTV,01/01/24,India Office In Japan Issues Helpline Numbers After Tsunami Warning,https://www.ndtv.com/world-news/india-office-in-japan-issues-helpline-numbers-after-tsunami-warning-4780413
NDTV,01/01/24,"Realme Set to Make an Announcement in India on January 3, Could Be Realme 12 Series",https://www.gadgets360.com/mobiles/news/realme-new-phone-announcement-january-3-12-series-gt-5-pro-india-launch-4780414
NDTV,01/01/24,"India, Pakistan Exchange List Of Nuclear Installations",https://www.ndtv.com/india-news/india-pakistan-exchange-list-of-nuclear-installations-4780444
NDTV,01/01/24,"Ahead Of Final Test, David Warner Asked To Pick His Favourite Innings. He Chooses Two vs Pakistan, They Are...",https://sports.ndtv.com/cricket/ahead-of-final-test-david-warner-asked-to-pick-his-favourite-innings-he-chooses-two-vs-pakistan-they-are-4780447
NDTV,01/01/24,"Save Big: Irresistible Discounts on Dinnerware & Serveware, Up To 80% Off",https://www.ndtv.com/shopping/save-big-irresistible-discounts-on-dinnerware-serveware-up-to-80-off-4780448
NDTV,01/01/24,Covid Sub-Variant JN.1: INSACOG Says 196 Cases Detected In Country,https://www.ndtvprofit.com/nation/covid-sub-variant-jn1-insacog-says-196-cases-detected-in-country
NDTV,01/01/24,Ram Lalla Consecration In Ayodhya To Take Place At 12.20 PM On Jan 22: Temple Trust Chief,https://www.ndtv.com/india-news/ram-lalla-consecration-in-ayodhya-to-take-place-at-12-20-pm-on-jan-22-temple-trust-chief-4780453
NDTV,01/01/24,Who Is Queen Margrethe II Of Denmark? All About The World’s Longest-Serving Monarch,https://www.ndtvprofit.com/world/who-is-queen-margrethe-ii-of-denmark-all-about-the-worlds-longest-serving-monarch-npc
NDTV,01/01/24,"Agra Girl, 6, Drowned In Water Tank, Head Smashed After Failed Rape Attempt: Cops",https://www.ndtv.com/india-news/agra-girl-6-drowned-in-water-tank-head-smashed-after-failed-rape-attempt-cops-4780482
NDTV,01/01/24,Kerala Launches K-SMART App For Digital Access To Local Government Services,https://www.ndtv.com/india-news/kerala-launches-k-smart-app-for-digital-access-to-local-government-services-4780484
NDTV,01/01/24,"भोपाल के फूलों से सजेगा अयोध्या का राम मंदिर, हर मौसम में खिलते हैं बोगनविलिया फूल",https://mpcg.ndtv.in/madhya-pradesh-news/ayodhya-ram-mandir-to-be-decorated-with-bougainvillea-flowers-sent-from-bhopal-4780487
NDTV,01/01/24,"साउथ अफ्रीका के रवैये को देखकर Steve Waugh का माथा ठनका, ICC पर भड़के, बोले- ""उन्हें टेस्ट क्रिकेट की कोई परवाह नहीं है..""",https://sports.ndtv.com/hindi/cricket/steve-waugh-slams-south-africa-for-naming-depleted-squad-icc-for-not-caring-about-test-cricket-4780488
NDTV,01/01/24,"Hyundai ने पिछले वर्ष भारत में की रिकॉर्ड 6 लाख यूनिट्स की सेल, Exter को जोरदार रिस्पॉन्स",https://hindi.gadgets360.com/internet/hyundai-made-record-6-lakh-unit-sales-in-india-to-soon-launch-updated-creta-news-4780489
NDTV,01/01/24,"सर्दियों में बेजान त्वचा को निखार देते हैं ये 4 फेस पैक्स, खिली-खिली नजर आने लगती है त्वचा",https://ndtv.in/lifestyle/try-these-4-winter-face-packs-for-glowing-skin-sundar-tvacha-ke-liye-face-packs-4780493
NDTV,01/01/24,Ibrahim Ali Khan And Palak Tiwari Spotted Together Inside A Car On New Year's Eve,https://www.ndtv.com/entertainment/ibrahim-ali-khan-and-palak-tiwari-spotted-together-inside-a-car-on-new-years-eve-4780499
NDTV,01/01/24,"ICSI CS Exam 2024: कंपनी सेक्रेटरी जून परीक्षा की डेटशीट जारी, इस डेट से एग्जाम शुरू, पूरी डिटेल",https://ndtv.in/career/icsi-company-secretary-june-exam-2024-datesheet-released-cs-exam-starts-from-1-june-complete-details-here-4780500
NDTV,01/01/24,"Richa Chadha Slams Air India, MakeMyTrip After Cancelled Flight, Travel Company Reacts",https://www.ndtv.com/feature/richa-chadha-slams-air-india-makemytrip-after-cancelled-flight-travel-company-reacts-4780539
NDTV,01/01/24,"एनिमल में रणबीर कपूर के साथ इंटीमेट सीन करने पर तृप्ति डिमरी ने कही बड़ी बात, बोलीं- मुझे काफी घबराहट...",https://ndtv.in/bollywood/national-crush-aka-tripti-dimri-on-intimate-scene-with-ranbir-kapoor-in-animal-said-i-was-very-nervous-4780540
NDTV,01/01/24,"Food Wastage, Its Link To Greenhouse Gases and Climate Change: A Quick Lowdown",http://swachhindia.ndtv.com/food-wastage-its-link-to-greenhouse-gases-and-climate-change-a-quick-lowdown-86564
NDTV,01/01/24,"New Year 2024: जश्न-ए-दौर है जोरदार, हार्बर ब्रिज से लेकर बुर्ज खलीफा तक खूब हुई आतिशबाजी, देखें तस्वीरें",https://ndtv.in/zara-hatke/new-year-2024-celebration-photos-around-the-world-japan-to-china-4780541
NDTV,01/01/24,जापान में 90 मिनट में 21 बार महसूस किए गए भूकंप के झटके,https://ndtv.in/india/21-earthquakes-of-greater-than-4-0-magnitude-occurred-in-japan-within-90-minutes-4780542
NDTV,01/01/24,"Israel-Hamas War: नए साल में गाजा पर भारी बमबारी और हजारों सैनिकों की वापसी, क्या चाहता है इजराइल?",https://ndtv.in/world-news/israel-hamas-war-heavy-bombing-on-gaza-and-withdrawal-of-thousands-of-soldiers-in-the-new-year-what-does-israel-want-4780544
NDTV,01/01/24,Case Against 283 People In Mumbai For Drunk Driving During New Year Celebrations,https://www.ndtv.com/mumbai-news/case-against-283-people-in-mumbai-for-drunk-driving-during-new-year-celebrations-4780550
NDTV,01/01/24,"पति राघव चड्ढा के साथ परिणीति चोपड़ा ने सेलिब्रेट किया न्यू ईयर, शेयर कीं 2024 की पहली PHOTOS",https://ndtv.in/bollywood/parineeti-chopra-and-raghav-chadha-new-year-2024-first-photos-viral-on-social-media-4780553
NDTV,01/01/24,"Railways Needs To Double Cargo Share To 55%, Says Ashwini Vaishnaw — NDTV Profit Exclusive",https://www.ndtvprofit.com/exclusives/railways-needs-to-double-cargo-share-to-55-says-ashwini-vaishnaw-ndtv-profit-exclusive
NDTV,01/01/24,World Needs India To Become Reliable Challenger To China's Supply-Chain Dominance: Anand Mahindra,https://www.ndtvprofit.com/nation/world-needs-india-to-become-reliable-challenger-to-chinas-supply-chain-dominance-anand-mahindra
NDTV,01/01/24,"कुंडली के छठे भाव में शुभ ग्रहों का प्रभाव कैसा होता है, जानिए यहां",https://ndtv.in/astrology/lucky-planets-in-sixth-house-of-horoscope-kundali-ke-chhathe-bhav-mein-shubh-grah-ke-prabhav-4780586
NDTV,01/01/24,200 Gold Coins With King George V Engraved On Them Stolen From NRI's Gujarat Home,https://www.ndtv.com/india-news/200-gold-coins-with-king-george-v-engraved-on-them-stolen-from-nris-gujarat-home-4780589
NDTV,01/01/24,"How Did Shaheen Afridi Become Pakistan T20 Captain? Shahid Afridi's ""Galti Se"" Reply Is Viral",https://sports.ndtv.com/cricket/how-did-shaheen-afridi-become-pakistan-t20-captain-shahid-afridis-galti-se-reply-is-viral-4780591
NDTV,01/01/24,"Zomato, Blinkit, Swiggy See Record Orders On New Year's Eve",https://www.ndtvprofit.com/business/zomato-blinkit-swiggy-see-record-orders-on-new-years-eve
NDTV,01/01/24,"‘‘मेरी समझ में नहीं आता कि..."", टेस्ट क्रिकेट की हालत को लेकर ऑस्ट्रेलियाई दिग्गज ने की आईसीसी से लेकर सभी क्रिकेट बोर्ड की कड़ी आलोचना",https://sports.ndtv.com/hindi/cricket/steve-waugh-angry-on-icc-along-with-bcci-and-all-cricket-board-for-the-bad-condition-of-test-cricket-4780592
NDTV,01/01/24,"7-8 घंटे की नींद के बाद भी सताती है थकान-आलस? तो इस मिनरल की हो सकती है कमी, ऐसे करें...",https://ndtv.in/food/best-foods-for-energy-energy-badhane-ke-liye-kya-khaye-consume-these-things-to-stay-energetic-and-fit-in-winter-instant-energy-food-for-weakness-4780619
NDTV,01/01/24,Hemant Soren's Wife To Take Over As Chief Minister? BJP MP's Big Charge,https://www.ndtv.com/india-news/hemant-soren-nishikant-dubey-jharkhand-hemant-sorens-wife-to-take-over-as-chief-minister-bjp-mps-big-charge-4780621
NDTV,01/01/24,"नागौर में चोरी के आरोप में युवक को नग्न कर पीटा, गिड़गिड़ाता रहा आरोपी पीटते रहे लोग, वायरल हुआ वीडियो",https://rajasthan.ndtv.in/rajasthan-news/in-nagaur-rajasthan-a-young-man-was-stripped-naked-and-beaten-on-charges-of-theft-the-accused-kept-pleading-people-kept-beating-him-4780624
NDTV,01/01/24,"On Ajit Pawar's ""Nonentity"" Remark, Sanjay Raut's ""Slavery"" Retort",https://www.ndtv.com/india-news/on-ajit-pawars-nonentity-remark-sanjay-rauts-slavery-retort-4780625
NDTV,01/01/24,"इब्राहिम अली खान और पलक तिवारी फिर साथ आए नजर, ऐसे सेलिब्रेट किया न्यू ईयर",https://mpcg.ndtv.in/entertainment/new-year-2024-ibrahim-ali-khan-and-palak-tiwari-again-spot-together-celebrate-new-year-4780632
NDTV,01/01/24,"Israel To Withdraw Some Forces From Gaza To ""Re-Energise"" Economy In 2024",https://www.ndtv.com/world-news/israel-hamas-gaza-palestine-israel-to-withdraw-some-forces-from-gaza-to-re-energise-economy-in-2024-4780634
NDTV,01/01/24,"वर्ल्ड कप फाइनल में ऑस्ट्रेलियाई खिलाड़ियों के जश्न को देखकर ऐसा हो गया था विराट कोहली का हाल, Unseen Video वायरल",https://sports.ndtv.com/hindi/cricket/viral-virat-kohli-reaction-after-the-conclusion-of-2023-world-cup-final-4780635
NDTV,01/01/24,"NEET SS 2023 काउंसलिंग के दूसरे राउंड की रिपोर्टिंग की बढ़ गई तारीख, इन डॉक्यूमेंट्स की होगी जरूरत",https://ndtv.in/career/neet-ss-2023-counselling-round-2-reporting-deadline-extended-till-this-date-mcc-important-notice-4780636
NDTV,01/01/24,"Stock Market Highlights: Sensex, Nifty Gainers And Losers — Jan. 1",https://www.ndtvprofit.com/web-stories/stock-market-highlights-sensex-nifty-gainers-and-losers-jan-1
NDTV,01/01/24,Air India To Start Operating A350 Aircraft From Jan. 22,https://www.ndtvprofit.com/business/air-india-to-start-operating-a350-aircraft-from-jan-22
NDTV,01/01/24,ISRO Successfully Launches Its Maiden X-Ray Polarimeter Satellite,https://www.ndtvprofit.com/nation/isro-successfully-launches-its-maiden-x-ray-polarimeter-satellite
NDTV,01/01/24,"क्या आप जानते हैं कुंडली के छठे भाव में अशुभ ग्रहों का प्रभाव कैसा होता है, पड़ता है विपरीत असर",https://ndtv.in/astrology/effects-of-unlucky-planets-in-sixth-house-of-horoscope-kundali-ke-chhathe-bhav-mein-ashubh-grah-4780674
NDTV,01/01/24,Adani Energy Solutions Gets Global Sustainability Leadership Award 2023,https://www.ndtvprofit.com/business/adani-energy-solutions-gets-global-sustainability-leadership-award-2023
NDTV,01/01/24,"New Year Eve : 1.47 लाख पैकेट चिप्‍स, 68 हजार सोडा बोतलें ऑर्डर! Zomato, Swiggy पर लोगों ने उड़ाई न्‍यू ईयर की दावत",https://hindi.gadgets360.com/internet/new-year-eve-1-47-lakh-packets-of-chips-68000-soda-bottles-ordered-people-celebrated-new-year-on-zomato-swiggy-news-4780675
NDTV,01/01/24,"Inside Parineeti Chopra And Raghav Chadha's ""Cozy, Warm And Full Of Fuzzies"" Holiday Album",https://www.ndtv.com/entertainment/inside-parineeti-chopra-and-raghav-chadhas-cozy-warm-and-full-of-fuzzies-holiday-album-4780676
NDTV,01/01/24,Over 4.8 Lakh Biryanis Ordered On Swiggy During New Year's Eve,https://www.ndtvprofit.com/business/over-48-lakh-biryanis-ordered-on-swiggy-during-new-years-eve
NDTV,01/01/24,"बॉक्स ऑफिस पर जीतकर भी हार गई डंकी, इस मामले में हिट लेकिन दूसरे मामले में क्यों फ्लॉप हुई शाहरुख खान की फिल्म !",https://ndtv.in/bollywood/dunki-become-hit-in-as-per-investment-but-as-per-shah-rukh-khan-stardom-its-a-flop-claim-krk-4780683
NDTV,01/01/24,"""Happy To Be Alive"": US Woman Loses Arms, Legs After Kidney Stone Surgery",https://www.ndtv.com/world-news/happy-to-be-alive-us-woman-loses-arms-legs-after-kidney-stone-surgery-4780684
NDTV,01/01/24,कड़ाके की ठंड का पेट्रोल-डीजल पर भी असर! दिसंबर में दर्ज की गई बिक्री में गिरावट,https://ndtv.in/india/severe-cold-also-affects-petrol-and-diesel-decline-in-sales-recorded-in-december-4780686
NDTV,01/01/24,"Dharavi Project Ropes In Architect Hafeez Contractor, U.S. And U.K. Design Consultants",https://www.ndtvprofit.com/business/dharavi-project-ropes-in-architect-hafeez-contractor-us-and-uk-design-consultants
NDTV,01/01/24,iPhone 16 Pro Models Tipped to Feature Larger Displays Again; Full Dimensions Suggested,https://www.gadgets360.com/mobiles/news/iphone-16-pro-max-series-display-size-leak-dimensions-report-4780720
NDTV,01/01/24,"Cop Attacked, Chased Away By Protesting Truck Drivers In Maharashtra",https://www.ndtv.com/india-news/cop-attacked-chased-away-by-protesting-truck-drivers-in-maharashtra-4780721
NDTV,01/01/24,"चलती ट्रेन के फुटबोर्ड पर यात्रियों को खड़े नहीं होने देता ये कुत्ता, यूजर्स ने रेलवे से की ये मांग",https://ndtv.in/zara-hatke/viral-video-of-dog-ensures-no-travelling-on-footboard-in-train-safety-4780723
NDTV,01/01/24,"Sensex, Nifty Start 2024 On Tepid Note After Selloff In Last Hour: Market Wrap",https://www.ndtvprofit.com/markets/sensex-nifty-start-2024-on-tepid-note-after-selloff-in-last-hour-market-wrap
NDTV,01/01/24,Nobel Peace Laureate Convicted Of Violating Bangladesh's Labour Laws,https://www.ndtv.com/world-news/nobel-peace-laureate-muhammad-yunus-convicted-of-violating-bangladeshs-labour-laws-4780724
NDTV,01/01/24,Guava Fruit For Weight Loss: कमर और पेट की चर्बी ही नहीं पूरे शरीर के फैट को करना चाहते हैं कम तो ऐसे करें अमरूद का सेवन,https://ndtv.in/food/guava-fruit-benefits-amrood-khane-ka-tarika-vajan-kaise-kam-kare-guava-fruit-for-weight-loss-fast-4780730
NDTV,01/01/24,"ONGC Seeks Partners To Cut Gas Flaring, Zero Methane Emission By 2030",https://www.ndtvprofit.com/business/ongc-seeks-partners-to-cut-gas-flaring-zero-methane-emission-by-2030
NDTV,01/01/24,"Petrol, Diesel Sales Drop As Winter Sets In",https://www.ndtvprofit.com/nation/petrol-diesel-sales-drop-as-winter-sets-in
NDTV,01/01/24,Tiger Logistics Bags Project From HPCL,https://www.ndtvprofit.com/business/tiger-logistics-bags-project-from-hpcl
NDTV,01/01/24,Institutional Investments In Real Estate Down 37% In Oct-Dec To $822 Million: Colliers,https://www.ndtvprofit.com/real-estate/institutional-investments-in-real-estate-down-37-in-oct-dec-to-822-million-colliers
NDTV,01/01/24,CBSE Boards 2024: Practice Previous Years Accountancy Question Paper Here,https://www.ndtv.com/education/cbse-boards-2024-practice-previous-years-accountancy-question-paper-here-4780734
NDTV,01/01/24,"Veteran Banker Ashok Vaswani Assumes Charge As Kotak Mahindra Bank's MD, CEO",https://www.ndtvprofit.com/business/veteran-banker-ashok-vaswani-assumes-charge-as-kotak-mahindra-banks-md-ceo
NDTV,01/01/24,SalaarBox Office Collection Day 10: Prabhas' Film Is Unstoppable At Rs 345 Crore,https://www.ndtv.com/entertainment/salaar-box-office-collection-day-10-prabhas-film-is-unstoppable-at-rs-345-crore-4780741
NDTV,01/01/24,"David Warner: संन्यास के बाद कप्तानी पर लगे आजीवन प्रतिबंध पर 'वार्नर' ने दे दिया बड़ा बयान, फैंस क बीच मची खलबली",https://sports.ndtv.com/hindi/cricket/david-warner-big-statement-on-his-captaincy-ban-recalls-ball-tampering-scandal-after-announcing-retirement-4780770
NDTV,01/01/24,"""Big People To Harass Me... Want To Finish Me Politically"": DK Shivakumar",https://www.ndtv.com/india-news/big-conspiracy-to-finish-me-politically-claims-karnataka-deputy-chief-minister-dk-shivakumar-4780775
NDTV,01/01/24,क्या हेमंत सोरेन की पत्नी संभालेंगी झारखंड के मुख्यमंत्री का पद? BJP सांसद ने किया बड़ा दावा,https://ndtv.in/india/will-hemant-sorens-wife-take-over-the-post-of-chief-minister-of-jharkhand-bjp-mp-nishikant-dubey-4780778
NDTV,01/01/24,भारत और पाकिस्तान ने परमाणु प्रतिष्ठानों की सूची का किया आदान-प्रदान,https://ndtv.in/india/india-pakistan-exchanged-list-of-nuclear-installations-foreign-ministry-informed-4780784
NDTV,01/01/24,GST Collections At Rs 1.65 Lakh Crore In December,https://www.ndtvprofit.com/gst/gst-collections-at-rs-165-lakh-crore-in-december
